design1,design2,merit1,merit2
293,102,6.13909,0.995501
330,28,16.0917,3.1545900000000002
13,625,2.38031,2.27565
132,622,8.9901,0.44973
100,840,15.7753,0.490487
87,5,71.7427,26.6853
31,793,16.3467,1.1653
977,357,17.053,0.308609
92,12,61.15600000000001,11.6325
100,508,9.15115,0.572388
584,112,11.9997,0.8216399999999999
58,19,59.1221,8.554960000000001
393,7,24.8604,12.5979
746,28,14.2524,2.83723
27,384,2.60032,1.456
102,35,42.6673,3.9479300000000004
13,9,66.9332,22.9587
162,94,16.8884,1.32318
24,132,15.8729,2.44905
435,297,6.921239999999999,0.40691700000000003
6,35,40.9093,11.284
220,62,19.1374,1.7351
39,914,19.9939,0.963726
39,119,1.09301,1.78615
3,87,65.9982,16.2129
101,754,13.673,0.5
99,15,57.1009,9.14833
150,43,33.2662,2.82913
538,110,9.85196,0.837465
22,297,11.2969,1.9174
22,28,38.7808,6.90808
54,552,10.1626,0.8240719999999999
4,101,59.7497,12.2911
9,889,8.4095,2.98284
783,478,11.6623,0.260009
206,70,18.632,1.58623
48,14,65.4126,12.1406
31,74,5.77217,2.64607
243,467,1.85118,0.373307
41,233,3.34688,1.31026
14,661,5.02957,2.15033
408,48,3.58851,1.75463
281,143,2.40553,0.760151
110,7,63.8739,18.0748
147,24,42.8746,5.01656
4,207,49.2189,9.4156
88,25,50.816,5.7752300000000005
6,447,20.9447,4.91231
8,140,43.1572,6.11279
66,22,55.5573,7.1386600000000024
33,89,1.17823,2.26641
26,88,6.9129,2.6522900000000003
819,3,100.0,0.0
46,83,13.0869,2.1644400000000004
60,19,58.935,8.479569999999999
478,77,5.14162,1.1328200000000002
144,146,8.05307,0.948461
95,831,15.8373,0.5103479999999999
4,191,50.8377,9.72753
317,244,2.59563,0.49995
103,26,48.1677,5.2769
366,3,45.8361,32.3465
600,8,6.33689,11.2087
228,77,15.0728,1.40163
9,192,36.2024,4.90217
925,18,17.6455,4.99372
498,622,2.94838,0.243214
53,543,9.77238,0.8369409999999999
944,11,81.3954,45.1611
48,85,12.9961,2.09345
21,983,18.7781,1.55038
882,82,20.901,1.0634700000000001
60,14,64.1404,11.4663
19,17,54.8339,11.6986
942,4,100.0,0.0
100,414,6.2878300000000005,0.616703
89,291,4.4630800000000015,0.767731
455,44,0.132856,1.8294400000000002
471,6,20.7963,15.4344
557,11,4.41582,7.33667
138,26,43.1197,4.75442
37,552,9.20531,1.07413
45,160,1.72134,1.44431
25,88,8.65156,2.73527
617,18,5.10858,4.27527
319,995,6.98078,0.23594899999999996
170,166,5.97955,0.8146939999999999
273,170,1.19046,0.669718
246,919,9.0395,0.276897
7,79,49.0198,8.21757
93,980,18.9482,0.5003770000000001
775,15,11.2448,5.73379
419,231,6.68682,0.487247
726,5,100.0,0.0
11,17,38.2742,12.3487
71,6,72.7516,24.2612
44,213,2.91883,1.29734
57,32,47.2265,5.07725
839,211,18.3413,0.474684
120,10,58.1402,12.5455
164,502,6.96744,0.441563
294,110,4.80701,0.931219
27,10,71.3712,18.9234
37,327,1.7536599999999998,1.22349
13,247,24.3603,3.22453
813,27,16.508,2.9918099999999996
285,13,29.0926,6.9527600000000005
393,239,6.24854,0.4834270000000001
20,55,0.263865,3.73578
116,107,14.8728,1.3202
122,329,4.89965,0.6160140000000001
534,210,10.6873,0.502533
741,117,17.207,0.782191
124,178,5.61397,0.870431
754,97,17.5035,0.919694
472,60,3.21599,1.40011
29,14,65.0427,13.4118
162,8,53.056000000000004,13.745
34,56,20.4014,3.27265
366,23,13.8189,3.65571
48,39,40.4795,4.3179300000000005
239,421,1.3479,0.394518
913,95,21.5526,0.933037
127,204,5.33676,0.790439
5,100,55.669,10.2383
14,322,16.8222,2.71124
254,521,2.1979,0.347048
39,17,61.8549,10.4613
7,864,3.90049,3.61193
90,84,20.3247,1.7613599999999998
11,725,4.9072,2.56468
17,887,14.9595,1.83585
41,23,54.8283,7.627560000000001
487,146,8.65403,0.672862
471,3,60.387,87.0448
29,52,18.7834,3.6171800000000003
143,6,59.6439,18.8323
10,43,25.1175,6.9739
118,125,11.6992,1.15256
17,303,15.1404,2.35874
53,810,18.1028,0.778467
104,5,68.6593,25.0303
144,25,42.776,4.86104
139,860,13.0999,0.393392
120,454,7.37325,0.540931
36,95,2.10834,2.10875
7,137,46.0803,6.914510000000001
312,652,2.42279,0.284869
356,166,2.9151,0.637688
45,8,73.7635,21.1732
358,240,4.64757,0.492115
13,373,14.0796,2.71818
776,57,17.5899,1.4701
86,4,74.3578,32.5699
534,20,0.383616,3.72524
51,12,67.5602,13.9142
14,886,13.2098,2.1315
165,39,33.1019,3.0009900000000003
31,302,5.35829,1.44535
21,101,17.3652,2.98671
329,5,37.1272,18.5453
323,87,5.454359999999999,1.10561
92,946,17.903,0.5050479999999999
105,185,6.4089599999999995,0.9117850000000001
4,862,7.81562,6.20715
161,83,19.1141,1.48302
42,41,37.0355,4.22305
86,354,5.96886,0.717015
9,962,10.585,2.99628
114,374,6.01154,0.603701
830,55,19.1654,1.51962
4,155,54.5586,10.5649
3,431,36.4672,8.86004
738,782,3.92944,0.1898
143,73,23.1273,1.7373299999999998
193,152,6.7538,0.829991
154,439,5.55766,0.480296
59,3,81.9993,46.7764
87,494,8.79214,0.6292800000000001
898,84,21.2079,1.0404
783,450,11.9004,0.269181
34,52,23.2775,3.4972800000000004
358,270,4.32296,0.453849
157,261,3.1561,0.624181
5,143,51.855,9.06085
18,78,18.1606,3.66448
43,548,9.57164,0.965623
906,311,17.2952,0.345588
209,50,23.8665,2.16717
8,501,12.3443,3.6743300000000003
677,6,72.9803,64.3615
400,72,0.907626,1.21576
34,406,1.4978200000000002,1.20435
397,10,19.2911,8.33987
43,43,35.7282,4.00821
440,44,1.44313,1.8520900000000002
281,50,15.7294,1.93747
377,15,16.6824,5.48391
19,116,21.8518,3.0927
51,16,62.7759,10.4838
5,157,50.4253,8.746210000000001
34,4,82.6161,42.2582
339,165,1.62579,0.643065
6,127,49.9745,8.10525
45,455,6.05256,0.97539
5,591,15.0871,5.190519999999999
985,299,18.8217,0.354458
6,136,49.1667,7.9119100000000016
4,109,59.0547,11.991
12,394,13.6589,2.84746
31,23,52.6549,8.02133
151,116,12.1962,1.12669
19,89,18.9242,3.37006
3,256,50.0893,10.8698
43,12,68.2599,14.4903
40,972,21.1959,0.938435
82,8,67.6561,17.7517
65,84,18.4466,1.9418900000000001
107,26,47.6708,5.20858
75,545,10.6577,0.668389
126,18,50.1071,7.02458
882,612,9.59975,0.21380300000000002
159,745,9.89144,0.379458
250,4,50.1293,23.8466
401,660,1.2117,0.252805
177,18,41.6056,6.15569
11,743,5.6611699999999985,2.56393
838,273,16.8929,0.386018
25,294,9.15242,1.73343
269,5,43.8489,18.78
232,31,27.2432,3.28524
79,38,42.6261,3.92887
927,41,21.1944,2.0054
77,158,5.9134199999999995,1.14309
455,37,1.40176,2.15172
15,48,8.86307,4.84682
6,560,13.4571,4.51551
890,16,15.7771,5.67983
13,18,42.0179,11.4847
135,149,7.74994,0.954788
8,81,45.6208,7.264239999999999
55,300,2.2156,0.9805209999999999
161,397,5.0014699999999985,0.4955
166,7,53.9129,15.4228
270,45,18.1195,2.17251
123,21,48.547,6.1051800000000025
3,315,45.0263,9.9941
856,8,75.7436,53.449
654,662,4.80403,0.21624
78,14,61.5395,10.5995
88,521,9.46017,0.613341
19,311,12.817,2.12447
9,51,35.7378,7.362239999999999
4,184,51.5851,9.87492
357,92,2.04811,1.01511
32,94,1.8834400000000002,2.24208
61,131,6.5181,1.413
53,620,12.4441,0.8141189999999999
746,42,15.8118,1.93411
759,685,6.652660000000001,0.205905
6,458,20.1587,4.86635
98,19,54.0091,7.29727
128,13,53.7584,9.54415
176,27,36.8666,4.17769
29,28,45.2399,6.6318800000000016
32,47,26.2678,3.89645
324,5,37.6508,18.5471
374,15,17.0037,5.49783
3,771,19.3479,8.24929
62,192,2.2608900000000003,1.11994
57,721,15.5443,0.7509640000000001
267,115,6.06693,0.926207
256,10,35.933,9.33485
596,6,75.5838,67.525
543,32,4.46345,2.43056
64,91,15.2768,1.8177900000000002
473,11,11.0316,7.3477
74,65,26.9869,2.3595900000000003
12,244,26.1428,3.4721
35,211,6.9664600000000005,1.53334
45,24,54.1191,7.1677100000000005
288,70,10.7385,1.4030799999999999
20,15,59.6861,13.1985
101,3,75.503,39.2531
308,4,43.7378,23.6372
703,43,14.2304,1.88887
643,416,9.4335,0.294657
347,72,5.27312,1.2777
83,467,8.10454,0.658925
494,309,7.8013600000000025,0.381824
130,63,27.0535,2.05753
248,151,3.44481,0.7586390000000001
407,468,3.46633,0.306132
28,28,44.5935,6.66874
386,34,8.43375,2.47399
749,218,16.2204,0.46567600000000003
47,35,43.767,4.8375900000000005
65,62,27.8179,2.55726
8,60,43.1684,7.853210000000002
585,26,5.89883,2.94998
10,230,30.6765,4.16095
49,364,2.92713,0.981034
119,838,14.5397,0.43675
216,11,40.7156,9.08126
99,80,22.0944,1.7906400000000002
74,4,76.444,34.2631
105,637,10.7079,0.5122220000000001
3,374,40.4532,9.33949
34,88,2.85092,2.26636
368,68,4.17775,1.3196
5,28,40.3485,13.6825
32,190,9.01273,1.7060799999999998
133,258,2.7622400000000003,0.6686880000000001
373,30,10.7737,2.82003
959,5,100.0,0.0
697,237,14.7504,0.439874
7,60,47.3047,8.82232
21,296,12.1251,1.9938200000000001
16,23,37.6513,8.76931
79,51,34.879,2.93497
58,124,6.646839999999999,1.49139
6,815,0.73356,4.06613
3,647,24.5209,8.132430000000001
11,183,33.0742,4.2
240,860,9.03837,0.289931
162,578,8.61171,0.41825
15,346,13.8394,2.4809400000000004
123,621,10.5779,0.473796
306,10,29.3885,8.814110000000003
292,63,11.7301,1.5394299999999999
78,29,48.9881,5.16485
94,87,19.6353,1.68698
585,74,10.6607,1.16736
498,73,5.9385699999999995,1.18361
15,930,15.0179,2.01875
441,908,3.0754200000000003,0.210873
3,268,49.0263,10.6691
13,69,28.3162,4.97855
205,21,35.4731,5.00777
72,241,2.88667,0.931103
63,3,81.3974,45.8686
158,16,46.0946,7.208260000000001
576,280,10.9004,0.399632
250,327,0.450313,0.44612799999999997
81,547,10.0956,0.634746
16,111,26.8177,3.6248099999999996
311,424,1.48735,0.355607
525,225,10.6874,0.478116
34,25,51.2665,7.2525
62,6,74.3535,25.3111
183,582,7.1883300000000006,0.3905
60,671,14.1452,0.7347520000000001
3,474,33.7201,8.58354
112,98,17.0798,1.43789
392,182,5.31232,0.586705
750,7,75.003,58.788000000000004
205,870,9.88157,0.31153800000000004
295,55,13.2101,1.7412900000000002
140,473,7.17618,0.487865
700,18,9.52562,4.448930000000002
74,15,61.1702,10.0777
103,186,6.29214,0.9151729999999999
746,6,71.2325,64.8832
223,471,2.7976,0.387919
44,600,11.4657,0.93483
564,36,6.49636,2.19404
276,119,5.0871900000000005,0.8902469999999999
419,980,4.02375,0.20880300000000002
43,37,41.03,4.65601
119,36,40.196,3.64716
39,22,55.7723,8.05945
15,22,37.4438,9.23937
18,192,22.0793,2.70205
26,593,8.406989999999999,1.37154
364,689,1.07991,0.25719699999999995
111,127,10.9677,1.16238
4,332,37.5206,7.7594699999999985
263,706,4.88411,0.29797199999999996
794,102,18.6572,0.879432
35,16,62.9215,11.3518
70,375,5.52977,0.78363
120,689,11.7499,0.46304799999999996
370,27,12.0226,3.12608
128,119,12.109000000000002,1.16753
145,28,40.9472,4.3428900000000015
557,209,11.4163,0.501004
248,798,7.0502600000000015,0.291879
121,31,42.7147,4.20012
15,122,28.9332,3.7111
236,224,0.9058459999999999,0.579064
3,982,12.439,8.67338
56,158,2.3650599999999997,1.3029600000000001
128,546,8.29849,0.482987
313,626,1.61585,0.288452
479,137,8.09085,0.7077760000000001
70,9,68.4886,16.7441
24,657,10.2732,1.43835
442,26,5.20632,3.03593
707,55,15.097,1.51575
80,802,16.4413,0.580609
9,770,4.07719,2.97127
22,88,13.3074,3.0146
498,548,5.13088,0.264329
73,169,4.288,1.1169799999999999
156,106,14.4046,1.2068
21,13,64.1789,15.1447
76,33,46.1502,4.5723
8,190,38.6555,5.44791
804,615,8.37982,0.217468
10,111,39.8728,5.43958
6,27,29.7882,11.7783
965,21,19.6379,4.20711
217,431,2.3906400000000003,0.4097770000000001
3,192,56.1046,12.2144
166,12,47.9183,9.29505
7,135,46.3013,6.9500600000000015
46,136,0.6998770000000001,1.53522
475,25,2.59038,3.0754599999999996
31,402,0.41197,1.28442
907,686,8.583789999999999,0.19747
56,4,79.4784,37.3386
538,6,15.8689,15.942
41,945,20.7129,0.923324
16,9,69.8077,22.4837
121,86,20.2081,1.57816
172,666,9.21385,0.380075
457,305,7.51323,0.395192
998,10,78.2558,46.0863
21,36,25.0904,5.41608
57,8,72.0266,19.8931
489,302,8.28775,0.390916
237,3,57.7307,31.659000000000002
97,16,56.5819,8.657160000000001
17,21,43.9332,9.55595
8,26,10.066,9.26021
9,73,41.6899,6.7392
13,186,29.3662,3.61272
112,16,54.0194,8.22213
336,87,4.07009,1.08865
5,54,55.7095,12.0824
195,19,38.1604,5.62312
84,4,74.7091,32.8352
57,245,1.30253,1.04389
411,70,0.2329320000000001,1.23489
25,14,64.0783,13.7258
6,481,18.5454,4.77591
151,380,5.17934,0.521709
644,4,100.0,0.0
455,28,3.45916,2.80013
22,36,26.8087,5.37568
801,195,17.6502,0.507382
51,76,17.8474,2.25925
160,76,20.8745,1.61008
71,92,16.5013,1.7515900000000002
88,16,58.1146,8.950380000000003
13,30,12.4335,6.8955100000000025
3,715,21.5641,8.17229
127,113,13.4672,1.22045
3,490,32.7526,8.49832
158,8,53.7463,13.8812
39,36,40.7387,4.88083
663,101,14.6735,0.891109
19,519,1.35926,1.7433
380,4,36.9835,24.0728
53,179,0.155087,1.24551
17,374,9.77305,2.15849
262,27,24.7496,3.57336
8,522,10.9805,3.6179099999999997
3,125,62.7048,14.3957
115,182,6.25793,0.8857379999999999
103,98,16.7909,1.4743700000000002
119,161,6.7470399999999975,0.948376
908,8,74.8079,54.0524
341,74,5.6638800000000025,1.2556
12,158,33.1284,4.11223
20,45,10.7797,4.42456
847,75,19.9428,1.15137
154,940,13.0322,0.357931
54,165,1.1589,1.29028
189,120,10.161,1.01224
18,210,20.8675,2.61038
13,728,7.060339999999999,2.26553
295,223,1.60687,0.540543
9,87,42.6114,6.42174
3,230,52.4686,11.3544
140,28,41.7205,4.40066
55,629,13.1148,0.793945
9,423,15.9918,3.5460199999999995
959,6,100.0,0.0
8,24,4.10629,9.37539
552,89,9.82531,0.998289
174,117,11.456,1.06408
6,671,7.31716,4.25448
76,242,3.4476199999999997,0.9041309999999999
858,279,17.0306,0.378138
34,363,0.8382780000000001,1.2438200000000001
296,854,5.64055,0.259561
9,166,38.6212,5.1862
109,998,17.8415,0.445875
149,386,5.0711699999999995,0.519502
239,586,4.13403,0.339319
7,411,21.0077,4.4515
56,168,1.84517,1.2599
45,3,84.0083,50.3769
11,476,9.05646,2.84573
48,207,1.0655700000000001,1.2352299999999998
149,250,3.49084,0.655088
18,83,19.4056,3.5956099999999998
9,161,39.0081,5.24597
211,10,42.5383,10.0353
22,72,7.52,3.2114
6,121,50.4821,8.23992
124,28,44.0275,4.59974
78,21,55.2724,7.12557
788,8,77.4309,54.9193
167,484,5.8520900000000005,0.441879
75,229,3.65568,0.938991
250,15,32.3719,6.3752699999999995
33,186,8.769680000000001,1.68556
237,761,7.130510000000001,0.30490500000000004
36,118,2.90218,1.89704
60,90,14.7826,1.8718700000000001
781,13,10.0985,6.86319
149,41,34.1965,2.96939
13,129,32.5967,4.11948
298,5,40.4745,18.6031
117,548,8.36774,0.505342
209,5,51.6877,19.6914
813,637,8.4338,0.21283
130,317,5.38459,0.6130359999999999
667,439,9.5768,0.282401
172,18,42.4197,6.2268300000000005
228,577,4.73867,0.350588
836,422,13.4457,0.279831
397,123,3.16609,0.784083
871,82,20.6069,1.06368
723,301,14.158,0.365151
248,357,0.274618,0.425414
111,35,41.6774,3.83868
638,5,68.9839,70.385
124,268,4.08865,0.6828960000000001
17,742,10.4095,1.8494099999999998
827,46,18.7274,1.78755
592,45,9.178410000000001,1.8039599999999998
134,14,51.8094,8.736310000000001
363,375,3.8940099999999997,0.365216
18,846,14.2641,1.76032
147,294,3.1735900000000004,0.595336
304,204,2.0338700000000003,0.5704359999999999
157,77,21.0764,1.59943
85,14,60.4082,10.3056
422,3,63.3033,90.9826
55,461,7.01795,0.8518209999999999
42,51,28.928,3.4075800000000003
95,11,61.6744,12.4965
3,684,22.8723,8.14453
12,26,17.305,7.997439999999999
684,8,79.8885,58.0913
689,7,76.7021,60.6563
20,54,0.658817,3.78015
11,21,26.1727,9.97542
62,25,53.1651,6.382999999999999
30,54,18.0354,3.4675199999999995
162,11,49.542,10.1914
6,219,40.8385,6.5708800000000025
207,17,37.4578,6.10492
58,792,17.1267,0.729657
378,169,3.7610699999999997,0.621009
10,696,2.29246,2.7507
28,13,66.494,14.5256
615,4,63.9001,80.808
732,504,9.83825,0.253776
12,770,7.78529,2.40243
167,56,26.391,2.11237
40,442,4.68281,1.06141
245,731,6.49659,0.305544
35,398,1.40037,1.18769
44,714,15.2938,0.909272
900,15,15.5556,6.20637
136,33,39.6715,3.789730000000002
12,69,31.2545,5.3284400000000005
402,5,30.1617,18.782
67,344,5.20306,0.835592
242,6,44.4492,15.8304
340,415,2.4362,0.348787
100,207,4.70616,0.8671979999999999
410,272,6.28797,0.437628
26,384,3.09461,1.50221
968,40,22.1164,2.06308
78,42,40.1669,3.5693900000000003
49,7,74.7831,23.4795
425,56,0.939876,1.49852
113,107,14.6784,1.33119
189,113,11.2781,1.06734
21,133,19.5037,2.71814
612,60,11.2673,1.40126
93,116,12.4568,1.32933
66,349,4.49219,0.833858
230,143,5.27526,0.8168489999999999
314,5,38.715,18.5586
97,10,62.394,13.5762
4,120,58.0707,11.6067
464,126,7.0503100000000005,0.758832
178,71,20.8671,1.6517400000000002
200,75,17.8092,1.50459
12,161,32.9134,4.0856900000000005
281,163,1.58102,0.682938
12,602,0.014148599999999999,2.41482
188,421,3.22027,0.442862
118,34,41.413000000000004,3.86856
38,470,5.7014,1.08646
540,459,7.12677,0.288369
50,176,0.13043,1.2969700000000002
3,76,66.7162,16.8554
154,861,12.9477,0.36975
3,996,12.0467,8.708969999999999
165,132,10.4362,0.984131
11,442,11.4598,2.93013
3,959,13.0998,8.6174
94,356,6.0724599999999995,0.6855640000000001
15,75,24.4961,4.31214
7,894,4.94806,3.6302199999999996
733,11,6.09238,8.13903
139,127,10.8849,1.0786
61,564,10.7444,0.7562949999999999
33,16,62.6719,11.474
70,238,2.8681400000000004,0.952296
24,250,12.9447,1.91937
146,30,39.7896,4.05092
208,265,1.52043,0.543654
200,83,15.9577,1.37047
254,47,19.593,2.13524
290,4,45.6216,23.6374
134,130,11.1165,1.07161
784,10,7.0834100000000015,9.62087
92,87,19.589000000000002,1.69815
36,66,14.9946,2.79176
98,361,5.8433,0.665021
21,857,15.752,1.5618299999999998
6,462,19.8703,4.8499099999999995
13,106,32.9024,4.38968
417,869,2.92582,0.220256
28,87,4.07768,2.52965
25,75,3.50655,2.8843
79,243,4.52274,0.890191
519,57,6.0309,1.46386
46,9,72.1794,18.8357
18,49,0.30330799999999997,4.1887
59,43,38.984,3.74161
669,6,73.2438,64.6211
101,781,14.8593,0.4989020000000001
228,13,37.0852,7.580719999999999
221,154,4.68498,0.781163
809,3,100.0,0.0
283,127,4.10185,0.836195
313,120,2.50125,0.844716
29,85,1.85944,2.48414
4,87,60.7777,12.8664
13,353,15.5656,2.78043
71,212,3.0676900000000002,1.00137
19,894,15.9794,1.6835099999999998
466,22,4.42079,3.5046
54,707,15.1065,0.78485
38,630,12.1767,1.03052
845,325,15.6962,0.337478
201,70,18.8731,1.59931
169,17,43.5687,6.62237
85,46,37.4206,3.18234
109,847,15.499,0.464249
787,607,8.48125,0.220823
432,9,17.3796,9.34984
526,91,8.60971,0.981441
612,39,9.63495,2.05063
14,951,14.9511,2.1282200000000002
19,95,19.9353,3.30206
51,419,4.897480000000002,0.915342
144,5,61.6926,22.1859
26,282,9.37796,1.7104700000000002
33,187,8.68281,1.68187
364,19,15.7774,4.39979
5,764,6.5358300000000025,4.9005800000000015
6,92,52.3981,8.99072
233,19,32.3984,5.23515
180,7,51.6026,14.9562
935,31,20.6092,2.66366
229,10,39.8079,9.72403
3,674,23.3089,8.138819999999999
4,731,13.014000000000001,6.13777
5,492,21.1509,5.5285800000000025
48,8,73.3576,20.8357
231,530,3.24913,0.360136
264,774,6.0141300000000015,0.286591
85,3,77.9802,41.6482
268,61,14.6631,1.63794
130,548,8.23522,0.477767
181,29,35.2307,3.8576599999999996
51,11,68.8137,15.1398
400,400,4.27113,0.339346
997,40,22.7622,2.07024
52,22,56.3504,7.5823100000000005
194,45,27.1893,2.46233
31,201,9.62053,1.7136
17,189,23.4685,2.8534900000000003
68,87,17.6044,1.85552
23,21,51.162,9.20453
74,101,14.7676,1.6007
63,34,45.6983,4.66224
291,74,9.93494,1.32964
159,47,30.6802,2.54031
10,412,15.1815,3.27264
499,270,9.51255,0.422076
25,492,3.1398,1.44313
71,9,68.3226,16.6692
120,31,42.8246,4.21237
29,649,11.3154,1.25099
131,512,8.44701,0.4919810000000001
299,183,0.7908229999999999,0.617111
68,24,53.7119,6.4916300000000025
6,45,47.7833,10.7502
273,3,54.00899999999999,31.4968
30,355,2.90699,1.38642
790,8,77.3823,54.8675
19,278,15.3144,2.22708
7,42,40.343,9.539530000000001
36,25,51.7335,7.1790699999999985
213,42,25.8527,2.54027
131,682,10.5929,0.438141
364,12,20.5121,6.96166
587,51,9.42377,1.61541
103,125,10.8364,1.20661
207,3,61.117,32.1375
67,880,18.7291,0.644034
61,41,40.4301,3.89385
246,11,36.2611,8.63456
157,6,57.2636,18.1785
206,13,40.4657,7.8964
218,380,1.93694,0.434295
520,83,7.83787,1.0608600000000001
15,150,28.2225,3.45663
54,965,20.982,0.746487
767,4,100.0,0.0
49,879,19.4707,0.8136800000000001
59,14,64.2464,11.5195
547,9,8.02961,9.438410000000001
50,4,80.4357,38.5389
11,435,11.9589,2.94907
4,150,55.0749,10.6986
136,625,9.64927,0.4451890000000001
200,489,4.38539,0.402702
38,20,58.0749,8.92272
878,4,100.0,0.0
320,32,15.9802,2.81268
342,511,0.0101626,0.306675
384,287,5.2096800000000005,0.42834099999999997
12,41,13.0553,6.03993
9,249,30.8247,4.4094
251,34,23.7369,2.91684
18,35,19.9718,5.6936300000000015
287,237,0.549291,0.519254
9,26,1.7448299999999999,8.37973
523,347,8.592889999999999,0.350743
68,45,38.021,3.45265
534,141,10.135,0.682542
70,17,59.7639,9.06657
280,5,42.5397,18.6971
589,10,3.51418,8.32086
502,55,4.7262,1.50911
777,37,16.5042,2.17918
188,226,1.55512,0.6258699999999999
86,28,48.9364,5.19792
70,14,62.791,10.9639
89,322,5.2885599999999995,0.735368
741,4,100.0,0.0
72,28,50.1319,5.47507
6,222,40.5376,6.5348
590,121,12.3312,0.769772
198,221,1.72305,0.624092
410,53,2.69505,1.59679
714,979,1.932,0.169998
16,459,4.755,2.09084
78,8,68.4005,18.0534
633,47,11.4418,1.73902
556,16,0.0693161,4.69244
591,192,12.4556,0.530303
121,195,5.73507,0.827458
133,342,5.12688,0.581028
367,447,2.87286,0.325533
38,77,10.7059,2.4232400000000003
273,828,6.86874,0.27547
111,5,67.4001,24.4357
4,71,61.5118,13.6176
820,22,15.6818,3.7468800000000004
33,86,2.28552,2.32231
27,153,13.1428,2.11637
823,26,16.6618,3.1222
301,87,6.9975,1.1342299999999998
465,9,14.4644,9.33816
3,718,21.4393,8.17558
185,204,2.96199,0.6762229999999999
198,7,48.7537,14.4454
506,8,12.9568,10.8597
120,492,7.689939999999999,0.522266
709,155,16.1746,0.619275
26,90,7.5685699999999985,2.6320900000000003
7,240,36.1085,5.55234
146,387,4.80985,0.521645
66,57,30.6663,2.75871
97,123,10.9067,1.24735
76,107,12.8485,1.51083
270,41,19.2657,2.37395
9,116,42.1766,5.88112
70,31,47.9126,4.978219999999999
12,874,11.3118,2.39795
191,44,27.8502,2.53191
602,14,1.71162,5.55795
867,363,15.2542,0.308815
185,4,58.5511,25.1704
639,964,1.1587,0.17727300000000001
93,438,7.809260000000001,0.63002
906,525,12.1802,0.23606100000000002
